port_fact_sk,date_key,geo_sk,era_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
5560,20230731,11,5,8.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5561,20230807,11,5,6.5,2,88.6,Congested,Wed May 13 12:51:38 EET 2026
5562,20230814,11,5,7.7,6,92.1,Congested,Wed May 13 12:51:38 EET 2026
5563,20230821,11,5,4.3,3,56.0,Normal,Wed May 13 12:51:38 EET 2026
5564,20230828,11,5,7.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5565,20230904,11,5,8.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5566,20230911,11,5,8.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5567,20230918,11,5,7.1,6,91.8,Congested,Wed May 13 12:51:38 EET 2026
5568,20230925,11,5,9.2,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5569,20231002,11,5,11.3,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5570,20231009,11,5,10.0,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5571,20231016,11,5,5.6,3,78.0,Busy,Wed May 13 12:51:38 EET 2026
5572,20231023,11,5,5.8,2,78.1,Busy,Wed May 13 12:51:38 EET 2026
5573,20231030,11,5,5.0,2,60.8,Busy,Wed May 13 12:51:38 EET 2026
5574,20231106,11,5,9.4,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5575,20231113,11,5,7.8,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5576,20231120,11,5,9.3,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5577,20231127,11,5,7.9,4,97.9,Critical,Wed May 13 12:51:38 EET 2026
5578,20231204,11,5,6.2,3,79.1,Busy,Wed May 13 12:51:38 EET 2026
5579,20231211,11,5,6.5,2,80.4,Congested,Wed May 13 12:51:38 EET 2026
5580,20231218,11,5,5.4,2,68.9,Busy,Wed May 13 12:51:38 EET 2026
5581,20231225,11,5,5.4,3,68.5,Busy,Wed May 13 12:51:38 EET 2026
5582,20240101,11,5,5.1,0,64.4,Busy,Wed May 13 12:51:38 EET 2026
5583,20240108,11,5,9.2,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5584,20240115,11,5,8.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5585,20240122,11,5,6.8,3,82.0,Congested,Wed May 13 12:51:38 EET 2026
5586,20240129,11,5,11.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5587,20240205,11,5,6.8,4,94.9,Congested,Wed May 13 12:51:38 EET 2026
5588,20240212,11,5,9.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5589,20240219,11,5,5.8,1,78.0,Busy,Wed May 13 12:51:38 EET 2026
5590,20240226,11,5,10.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5591,20240304,11,5,8.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5592,20240311,11,5,11.0,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5593,20240318,11,5,9.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5594,20240325,11,5,8.6,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5595,20240401,11,5,7.7,6,96.8,Critical,Wed May 13 12:51:38 EET 2026
5596,20240408,11,5,7.0,6,89.8,Congested,Wed May 13 12:51:38 EET 2026
5597,20240415,11,5,4.8,1,64.5,Busy,Wed May 13 12:51:38 EET 2026
5598,20240422,11,5,6.9,2,96.9,Critical,Wed May 13 12:51:38 EET 2026
5599,20240429,11,5,10.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5600,20240506,11,5,7.5,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5601,20240513,11,5,6.3,1,80.9,Congested,Wed May 13 12:51:38 EET 2026
5602,20240520,11,5,5.7,1,68.8,Busy,Wed May 13 12:51:38 EET 2026
5603,20240527,11,5,8.1,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5604,20240603,11,5,10.4,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5605,20240610,11,5,9.2,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5606,20240617,11,5,5.8,3,75.7,Busy,Wed May 13 12:51:38 EET 2026
5607,20240624,11,5,8.4,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5608,20240701,11,5,6.2,4,84.2,Congested,Wed May 13 12:51:38 EET 2026
5609,20240708,11,5,7.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5610,20240715,11,5,9.4,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5611,20240722,11,5,8.9,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5612,20240729,11,5,6.4,2,89.6,Congested,Wed May 13 12:51:38 EET 2026
5613,20240805,11,5,9.0,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5614,20240812,11,5,11.5,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5615,20240819,11,5,7.4,8,94.6,Congested,Wed May 13 12:51:38 EET 2026
5616,20240826,11,5,5.6,2,71.2,Busy,Wed May 13 12:51:38 EET 2026
5617,20240902,11,5,9.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5618,20240909,11,5,6.4,1,84.4,Congested,Wed May 13 12:51:38 EET 2026
5619,20240916,11,5,8.6,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5620,20240923,11,5,7.0,1,90.0,Congested,Wed May 13 12:51:38 EET 2026
5621,20240930,11,5,7.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5622,20241007,11,5,8.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5623,20241014,11,5,8.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5624,20241021,11,5,9.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5625,20241028,11,5,7.3,4,96.8,Critical,Wed May 13 12:51:38 EET 2026
5626,20241104,11,5,10.6,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5627,20241111,11,5,9.4,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5628,20241118,11,5,4.9,3,56.7,Normal,Wed May 13 12:51:38 EET 2026
5629,20241125,11,5,9.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5630,20241202,11,5,10.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5631,20241209,11,5,11.9,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5632,20241216,11,5,5.2,2,72.2,Busy,Wed May 13 12:51:38 EET 2026
5633,20241223,11,5,10.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5634,20241230,11,5,8.3,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5635,20190107,12,3,7.4,2,94.2,Congested,Wed May 13 12:51:38 EET 2026
5636,20190114,12,3,8.0,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5637,20190121,12,3,6.5,3,89.1,Congested,Wed May 13 12:51:38 EET 2026
5638,20190128,12,3,6.1,2,85.5,Congested,Wed May 13 12:51:38 EET 2026
5639,20190204,12,3,4.3,0,49.0,Normal,Wed May 13 12:51:38 EET 2026
5640,20190211,12,3,8.4,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5641,20190218,12,3,7.6,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5642,20190225,12,3,8.9,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5643,20190304,12,3,5.6,4,68.7,Busy,Wed May 13 12:51:38 EET 2026
5644,20190311,12,3,5.9,4,73.9,Busy,Wed May 13 12:51:38 EET 2026
5645,20190318,12,3,5.0,3,67.6,Busy,Wed May 13 12:51:38 EET 2026
5646,20190325,12,3,6.2,0,74.6,Busy,Wed May 13 12:51:38 EET 2026
5647,20190401,12,3,6.5,4,82.8,Congested,Wed May 13 12:51:38 EET 2026
5648,20190408,12,3,7.4,3,97.8,Critical,Wed May 13 12:51:38 EET 2026
5649,20190415,12,3,5.9,3,83.3,Congested,Wed May 13 12:51:38 EET 2026
5650,20190422,12,3,6.8,2,84.7,Congested,Wed May 13 12:51:38 EET 2026
5651,20190429,12,3,7.2,6,84.2,Congested,Wed May 13 12:51:38 EET 2026
5652,20190506,12,3,6.4,4,76.1,Busy,Wed May 13 12:51:38 EET 2026
5653,20190513,12,3,6.8,1,76.7,Busy,Wed May 13 12:51:38 EET 2026
5654,20190520,12,3,6.0,5,76.8,Busy,Wed May 13 12:51:38 EET 2026
5655,20190527,12,3,6.7,5,83.8,Congested,Wed May 13 12:51:38 EET 2026
5656,20190603,12,3,5.5,2,74.8,Busy,Wed May 13 12:51:38 EET 2026
5657,20190610,12,3,6.3,1,74.3,Busy,Wed May 13 12:51:38 EET 2026
5658,20190617,12,3,6.9,4,91.2,Congested,Wed May 13 12:51:38 EET 2026
5659,20190624,12,3,6.3,1,84.8,Congested,Wed May 13 12:51:38 EET 2026
5660,20190701,12,3,5.7,3,67.1,Busy,Wed May 13 12:51:38 EET 2026
5661,20190708,12,3,5.9,4,75.7,Busy,Wed May 13 12:51:38 EET 2026
5662,20190715,12,3,5.7,0,72.7,Busy,Wed May 13 12:51:38 EET 2026
5663,20190722,12,3,6.1,3,77.8,Busy,Wed May 13 12:51:38 EET 2026
5664,20190729,12,3,5.1,0,65.4,Busy,Wed May 13 12:51:38 EET 2026
5665,20190805,12,3,7.1,0,92.9,Congested,Wed May 13 12:51:38 EET 2026
5666,20190812,12,3,5.8,2,77.6,Busy,Wed May 13 12:51:38 EET 2026
5667,20190819,12,3,5.6,1,76.0,Busy,Wed May 13 12:51:38 EET 2026
5668,20190826,12,3,6.8,2,88.4,Congested,Wed May 13 12:51:38 EET 2026
5669,20190902,12,3,7.4,4,95.4,Critical,Wed May 13 12:51:38 EET 2026
5670,20190909,12,3,5.9,6,71.0,Busy,Wed May 13 12:51:38 EET 2026
5671,20190916,12,3,6.5,5,87.5,Congested,Wed May 13 12:51:38 EET 2026
5672,20190923,12,3,7.0,3,93.9,Congested,Wed May 13 12:51:38 EET 2026
5673,20190930,12,3,6.1,2,76.5,Busy,Wed May 13 12:51:38 EET 2026
5674,20191007,12,3,5.3,2,64.5,Busy,Wed May 13 12:51:38 EET 2026
5675,20191014,12,3,5.4,0,65.2,Busy,Wed May 13 12:51:38 EET 2026
5676,20191021,12,3,5.6,3,71.9,Busy,Wed May 13 12:51:38 EET 2026
5677,20191028,12,3,6.4,4,75.8,Busy,Wed May 13 12:51:38 EET 2026
5678,20191104,12,3,6.5,3,88.7,Congested,Wed May 13 12:51:38 EET 2026
5679,20191111,12,3,5.6,2,73.3,Busy,Wed May 13 12:51:38 EET 2026
5680,20191118,12,3,6.4,3,89.2,Congested,Wed May 13 12:51:38 EET 2026
5681,20191125,12,3,5.1,2,69.2,Busy,Wed May 13 12:51:38 EET 2026
5682,20191202,12,3,5.6,3,67.0,Busy,Wed May 13 12:51:38 EET 2026
5683,20191209,12,3,4.8,3,58.2,Normal,Wed May 13 12:51:38 EET 2026
5684,20191216,12,3,6.3,3,79.3,Busy,Wed May 13 12:51:38 EET 2026
5685,20191223,12,3,7.2,2,93.2,Congested,Wed May 13 12:51:38 EET 2026
5686,20191230,12,3,7.0,3,87.8,Congested,Wed May 13 12:51:38 EET 2026
5687,20200106,12,4,5.8,4,75.1,Busy,Wed May 13 12:51:38 EET 2026
5688,20200113,12,4,6.5,6,88.8,Congested,Wed May 13 12:51:38 EET 2026
5689,20200120,12,4,5.8,2,74.8,Busy,Wed May 13 12:51:38 EET 2026
5690,20200127,12,4,5.7,1,77.9,Busy,Wed May 13 12:51:38 EET 2026
5691,20200203,12,4,5.3,1,71.6,Busy,Wed May 13 12:51:38 EET 2026
5692,20200210,12,4,6.9,2,84.0,Congested,Wed May 13 12:51:38 EET 2026
5693,20200217,12,4,5.8,3,69.2,Busy,Wed May 13 12:51:38 EET 2026
5694,20200224,12,4,5.2,1,72.9,Busy,Wed May 13 12:51:38 EET 2026
5695,20200302,12,4,6.3,3,78.6,Busy,Wed May 13 12:51:38 EET 2026
5696,20200309,12,4,7.2,7,97.9,Critical,Wed May 13 12:51:38 EET 2026
5697,20200316,12,4,5.4,0,70.1,Busy,Wed May 13 12:51:38 EET 2026
5698,20200323,12,4,4.5,1,55.8,Normal,Wed May 13 12:51:38 EET 2026
5699,20200330,12,4,6.2,1,81.4,Congested,Wed May 13 12:51:38 EET 2026
5700,20200406,12,4,11.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5701,20200413,12,4,16.4,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5702,20200420,12,4,15.0,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5703,20200427,12,4,13.1,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5704,20200504,12,4,11.4,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5705,20200511,12,4,12.9,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5706,20200518,12,4,9.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5707,20200525,12,4,12.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5708,20200601,12,4,10.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5709,20200608,12,4,9.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5710,20200615,12,4,19.0,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5711,20200622,12,4,13.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5712,20200629,12,4,19.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5713,20200706,12,4,8.7,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5714,20200713,12,4,17.5,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5715,20200720,12,4,9.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5716,20200727,12,4,17.1,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5717,20200803,12,4,28.4,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
5718,20200810,12,4,17.6,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5719,20200817,12,4,10.4,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5720,20200824,12,4,11.9,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5721,20200831,12,4,9.0,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5722,20200907,12,4,15.2,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5723,20200914,12,4,11.9,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5724,20200921,12,4,15.0,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5725,20200928,12,4,23.9,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
5726,20201005,12,4,11.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5727,20201012,12,4,7.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5728,20201019,12,4,8.5,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5729,20201026,12,4,11.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5730,20201102,12,4,16.5,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5731,20201109,12,4,16.0,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5732,20201116,12,4,12.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5733,20201123,12,4,10.1,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5734,20201130,12,4,9.5,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5735,20201207,12,4,10.4,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5736,20201214,12,4,20.5,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5737,20201221,12,4,15.7,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5738,20201228,12,4,14.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5739,20210104,12,4,30.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5740,20210111,12,4,24.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
5741,20210118,12,4,30.4,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5742,20210125,12,4,28.6,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5743,20210201,12,4,32.3,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5744,20210208,12,4,31.0,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
5745,20210215,12,4,28.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5746,20210222,12,4,21.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5747,20210301,12,4,28.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5748,20210308,12,4,15.3,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5749,20210315,12,4,27.7,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5750,20210322,12,4,20.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5751,20210329,12,4,41.2,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
5752,20210405,12,4,37.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5753,20210412,12,4,32.8,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
5754,20210419,12,4,18.6,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5755,20210426,12,4,22.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5756,20210503,12,4,17.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5757,20210510,12,4,19.3,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5758,20210517,12,4,64.6,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5759,20210524,12,4,20.7,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5760,20210531,12,4,55.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5761,20210607,12,4,47.2,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5762,20210614,12,4,10.4,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5763,20210621,12,4,33.5,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5764,20210628,12,4,37.8,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5765,20210705,12,4,23.6,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5766,20210712,12,4,14.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5767,20210719,12,4,30.1,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5768,20210726,12,4,23.2,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5769,20210802,12,4,30.0,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5770,20210809,12,4,23.3,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5771,20210816,12,4,70.4,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
5772,20210823,12,4,32.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5773,20210830,12,4,61.4,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
5774,20210906,12,4,32.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
5775,20210913,12,4,41.9,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
5776,20210920,12,4,38.0,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
5777,20210927,12,4,37.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5778,20211004,12,4,37.3,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5779,20211011,12,4,35.9,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
5780,20211018,12,4,20.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5781,20211025,12,4,20.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5782,20211101,12,4,27.8,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
5783,20211108,12,4,25.2,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5784,20211115,12,4,16.7,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5785,20211122,12,4,20.0,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5786,20211129,12,4,27.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
5787,20211206,12,4,26.3,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5788,20211213,12,4,30.0,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5789,20211220,12,4,29.4,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5790,20211227,12,4,12.3,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5791,20220103,12,4,14.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5792,20220110,12,4,25.4,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5793,20220117,12,4,21.3,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5794,20220124,12,4,30.0,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5795,20220131,12,4,31.8,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5796,20220207,12,4,20.6,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5797,20220214,12,4,18.4,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5798,20220221,12,4,29.1,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
5799,20220228,12,4,32.9,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5800,20220307,12,4,26.3,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5801,20220314,12,4,30.3,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5802,20220321,12,4,16.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5803,20220328,12,4,15.3,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5804,20220404,12,4,19.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5805,20220411,12,4,17.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5806,20220418,12,4,21.6,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5807,20220425,12,4,24.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5808,20220502,12,4,33.2,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
5809,20220509,12,4,16.6,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5810,20220516,12,4,17.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5811,20220523,12,4,28.8,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
5812,20220530,12,4,20.5,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5813,20220606,12,4,33.3,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5814,20220613,12,4,20.4,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5815,20220620,12,4,30.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5816,20220627,12,4,35.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5817,20220704,12,4,9.0,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5818,20220711,12,4,10.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5819,20220718,12,4,10.4,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5820,20220725,12,4,13.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5821,20220801,12,4,9.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5822,20220808,12,4,9.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5823,20220815,12,4,10.0,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5824,20220822,12,4,8.3,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5825,20220829,12,4,7.2,2,94.0,Congested,Wed May 13 12:51:38 EET 2026
5826,20220905,12,4,10.7,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5827,20220912,12,4,11.9,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5828,20220919,12,4,7.3,3,94.2,Congested,Wed May 13 12:51:38 EET 2026
5829,20220926,12,4,8.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5830,20221003,12,4,8.3,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5831,20221010,12,4,6.8,2,86.5,Congested,Wed May 13 12:51:38 EET 2026
5832,20221017,12,4,12.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5833,20221024,12,4,10.3,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5834,20221031,12,4,5.7,3,82.5,Congested,Wed May 13 12:51:38 EET 2026
5835,20221107,12,4,7.9,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5836,20221114,12,4,8.4,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5837,20221121,12,4,7.4,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5838,20221128,12,4,10.4,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5839,20221205,12,4,6.1,2,83.9,Congested,Wed May 13 12:51:38 EET 2026
5840,20221212,12,4,6.8,1,88.7,Congested,Wed May 13 12:51:38 EET 2026
5841,20221219,12,4,9.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5842,20221226,12,4,9.2,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5843,20230102,12,5,7.3,4,90.7,Congested,Wed May 13 12:51:38 EET 2026
5844,20230109,12,5,9.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5845,20230116,12,5,6.7,2,91.1,Congested,Wed May 13 12:51:38 EET 2026
5846,20230123,12,5,10.1,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5847,20230130,12,5,9.3,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5848,20230206,12,5,7.4,6,95.3,Critical,Wed May 13 12:51:38 EET 2026
5849,20230213,12,5,10.7,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5850,20230220,12,5,6.6,2,88.3,Congested,Wed May 13 12:51:38 EET 2026
5851,20230227,12,5,5.1,2,63.6,Busy,Wed May 13 12:51:38 EET 2026
5852,20230306,12,5,11.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5853,20230313,12,5,10.4,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5854,20230320,12,5,6.6,2,80.6,Congested,Wed May 13 12:51:38 EET 2026
5855,20230327,12,5,7.5,4,92.4,Congested,Wed May 13 12:51:38 EET 2026
5856,20230403,12,5,12.4,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5857,20230410,12,5,7.4,4,95.5,Critical,Wed May 13 12:51:38 EET 2026
5858,20230417,12,5,9.9,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5859,20230424,12,5,7.7,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5860,20230501,12,5,5.9,2,72.8,Busy,Wed May 13 12:51:38 EET 2026
5861,20230508,12,5,7.0,2,95.7,Critical,Wed May 13 12:51:38 EET 2026
5862,20230515,12,5,11.7,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5863,20230522,12,5,8.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5864,20230529,12,5,10.1,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5865,20230605,12,5,5.4,2,70.5,Busy,Wed May 13 12:51:38 EET 2026
5866,20230612,12,5,7.1,4,86.8,Congested,Wed May 13 12:51:38 EET 2026
5867,20230619,12,5,8.2,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5868,20230626,12,5,6.2,2,92.1,Congested,Wed May 13 12:51:38 EET 2026
5869,20230703,12,5,10.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5870,20230710,12,5,11.3,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5871,20230717,12,5,7.4,4,90.9,Congested,Wed May 13 12:51:38 EET 2026
5872,20230724,12,5,6.3,1,83.9,Congested,Wed May 13 12:51:38 EET 2026
5873,20230731,12,5,7.5,1,93.4,Congested,Wed May 13 12:51:38 EET 2026
5874,20230807,12,5,8.7,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5875,20230814,12,5,10.0,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
