week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs,date
2019-05-27,2019,New York,USA,North America,7,2,5.1,0.85,70.39999999999999,54.9,2019-05-27
2019-06-03,2019,New York,USA,North America,7,3,6.1,1.02,78.7,75.7,2019-06-03
2019-06-10,2019,New York,USA,North America,7,1,4.9,0.82,69.5,70.9,2019-06-10
2019-06-17,2019,New York,USA,North America,7,5,6.8,1.13,81.2,74.1,2019-06-17
2019-06-24,2019,New York,USA,North America,7,6,5.7,0.95,73.2,74.7,2019-06-24
2019-07-01,2019,New York,USA,North America,7,3,6.4,1.06,82.5,66.6,2019-07-01
2019-07-08,2019,New York,USA,North America,7,3,4.0,0.67,49.5,33.1,2019-07-08
2019-07-15,2019,New York,USA,North America,7,3,6.4,1.07,86.4,85.8,2019-07-15
2019-07-22,2019,New York,USA,North America,7,1,5.2,0.87,66.7,69.3,2019-07-22
2019-07-29,2019,New York,USA,North America,7,2,4.4,0.73,60.6,59.7,2019-07-29
2019-08-05,2019,New York,USA,North America,7,5,6.7,1.11,75.8,93.0,2019-08-05
2019-08-12,2019,New York,USA,North America,7,5,6.3,1.05,77.3,61.6,2019-08-12
2019-08-19,2019,New York,USA,North America,7,2,7.8,1.31,99.0,98.3,2019-08-19
2019-08-26,2019,New York,USA,North America,7,5,6.7,1.12,88.5,72.4,2019-08-26
2019-09-02,2019,New York,USA,North America,7,4,6.7,1.11,79.5,91.4,2019-09-02
2019-09-09,2019,New York,USA,North America,7,3,4.1,0.69,51.2,55.2,2019-09-09
2019-09-16,2019,New York,USA,North America,7,3,6.5,1.08,86.0,77.0,2019-09-16
2019-09-23,2019,New York,USA,North America,7,6,6.7,1.11,81.5,54.6,2019-09-23
2019-09-30,2019,New York,USA,North America,7,2,5.6,0.94,71.8,60.2,2019-09-30
2019-10-07,2019,New York,USA,North America,7,1,6.8,1.14,90.7,87.2,2019-10-07
2019-10-14,2019,New York,USA,North America,7,3,6.3,1.05,85.6,75.9,2019-10-14
2019-10-21,2019,New York,USA,North America,7,3,5.7,0.95,76.5,75.5,2019-10-21
2019-10-28,2019,New York,USA,North America,7,2,4.6,0.77,56.10000000000001,60.2,2019-10-28
2019-11-04,2019,New York,USA,North America,7,2,6.7,1.12,84.1,85.1,2019-11-04
2019-11-11,2019,New York,USA,North America,7,5,5.9,0.98,83.5,78.6,2019-11-11
2019-11-18,2019,New York,USA,North America,7,5,6.2,1.04,81.69999999999999,70.7,2019-11-18
2019-11-25,2019,New York,USA,North America,7,1,5.4,0.9,70.5,68.8,2019-11-25
2019-12-02,2019,New York,USA,North America,7,1,4.9,0.81,63.9,63.4,2019-12-02
2019-12-09,2019,New York,USA,North America,7,3,6.0,1.0,72.7,64.4,2019-12-09
2019-12-16,2019,New York,USA,North America,7,3,5.9,0.99,78.2,64.6,2019-12-16
2019-12-23,2019,New York,USA,North America,7,5,5.8,0.97,77.5,68.2,2019-12-23
2019-12-30,2019,New York,USA,North America,7,1,5.1,0.86,66.9,63.9,2019-12-30
2020-01-06,2020,New York,USA,North America,7,3,6.5,1.09,83.39999999999999,74.3,2020-01-06
2020-01-13,2020,New York,USA,North America,7,2,8.2,1.36,99.0,84.8,2020-01-13
2020-01-20,2020,New York,USA,North America,7,4,5.7,0.95,71.7,80.1,2020-01-20
2020-01-27,2020,New York,USA,North America,7,4,6.0,1.0,74.9,66.0,2020-01-27
2020-02-03,2020,New York,USA,North America,7,3,6.1,1.01,78.4,75.3,2020-02-03
2020-02-10,2020,New York,USA,North America,7,0,6.6,1.09,83.8,74.5,2020-02-10
2020-02-17,2020,New York,USA,North America,7,3,5.6,0.93,70.7,51.1,2020-02-17
2020-02-24,2020,New York,USA,North America,7,1,5.8,0.97,77.3,75.9,2020-02-24
2020-03-02,2020,New York,USA,North America,7,1,4.3,0.72,57.699999999999996,40.7,2020-03-02
2020-03-09,2020,New York,USA,North America,7,5,6.7,1.12,87.1,74.8,2020-03-09
2020-03-16,2020,New York,USA,North America,7,2,4.2,0.71,63.2,65.3,2020-03-16
2020-03-23,2020,New York,USA,North America,7,1,5.8,0.97,79.10000000000001,68.9,2020-03-23
2020-03-30,2020,New York,USA,North America,7,3,6.4,1.07,84.2,85.6,2020-03-30
2020-04-06,2020,New York,USA,North America,7,6,18.4,3.06,99.0,200.6,2020-04-06
2020-04-13,2020,New York,USA,North America,7,2,12.0,2.01,99.0,141.7,2020-04-13
2020-04-20,2020,New York,USA,North America,7,8,12.5,2.08,99.0,148.7,2020-04-20
2020-04-27,2020,New York,USA,North America,7,15,22.1,3.69,99.0,262.8,2020-04-27
2020-05-04,2020,New York,USA,North America,7,9,16.9,2.82,99.0,210.2,2020-05-04
2020-05-11,2020,New York,USA,North America,7,15,19.5,3.25,99.0,250.2,2020-05-11
2020-05-18,2020,New York,USA,North America,7,13,22.4,3.74,99.0,254.6,2020-05-18
2020-05-25,2020,New York,USA,North America,7,8,13.4,2.23,99.0,145.7,2020-05-25
2020-06-01,2020,New York,USA,North America,7,8,12.3,2.04,99.0,148.4,2020-06-01
2020-06-08,2020,New York,USA,North America,7,11,15.2,2.53,99.0,179.4,2020-06-08
2020-06-15,2020,New York,USA,North America,7,7,14.1,2.35,99.0,173.6,2020-06-15
2020-06-22,2020,New York,USA,North America,7,0,20.5,3.41,99.0,249.6,2020-06-22
2020-06-29,2020,New York,USA,North America,7,0,12.4,2.07,99.0,143.6,2020-06-29
2020-07-06,2020,New York,USA,North America,7,13,22.1,3.68,99.0,248.7,2020-07-06
2020-07-13,2020,New York,USA,North America,7,10,15.9,2.66,99.0,196.1,2020-07-13
2020-07-20,2020,New York,USA,North America,7,9,12.0,2.0,99.0,131.2,2020-07-20
2020-07-27,2020,New York,USA,North America,7,8,8.8,1.46,99.0,95.3,2020-07-27
2020-08-03,2020,New York,USA,North America,7,4,8.3,1.39,99.0,97.5,2020-08-03
2020-08-10,2020,New York,USA,North America,7,6,13.2,2.19,99.0,172.7,2020-08-10
2020-08-17,2020,New York,USA,North America,7,2,11.6,1.93,99.0,151.8,2020-08-17
2020-08-24,2020,New York,USA,North America,7,8,11.8,1.97,99.0,142.2,2020-08-24
2020-08-31,2020,New York,USA,North America,7,4,9.4,1.57,99.0,117.9,2020-08-31
2020-09-07,2020,New York,USA,North America,7,9,22.8,3.79,99.0,271.6,2020-09-07
2020-09-14,2020,New York,USA,North America,7,8,14.6,2.43,99.0,187.2,2020-09-14
2020-09-21,2020,New York,USA,North America,7,6,13.9,2.32,99.0,152.9,2020-09-21
2020-09-28,2020,New York,USA,North America,7,8,14.7,2.46,99.0,176.5,2020-09-28
2020-10-05,2020,New York,USA,North America,7,4,12.8,2.13,99.0,156.7,2020-10-05
2020-10-12,2020,New York,USA,North America,7,4,12.5,2.08,99.0,148.7,2020-10-12
2020-10-19,2020,New York,USA,North America,7,9,17.6,2.94,99.0,213.9,2020-10-19
2020-10-26,2020,New York,USA,North America,7,12,20.1,3.35,99.0,246.4,2020-10-26
2020-11-02,2020,New York,USA,North America,7,6,12.7,2.12,99.0,140.4,2020-11-02
2020-11-09,2020,New York,USA,North America,7,8,14.8,2.47,99.0,185.9,2020-11-09
2020-11-16,2020,New York,USA,North America,7,0,10.8,1.79,99.0,116.7,2020-11-16
2020-11-23,2020,New York,USA,North America,7,4,14.8,2.46,99.0,185.1,2020-11-23
2020-11-30,2020,New York,USA,North America,7,3,10.1,1.69,99.0,129.2,2020-11-30
2020-12-07,2020,New York,USA,North America,7,4,7.3,1.22,86.1,83.2,2020-12-07
2020-12-14,2020,New York,USA,North America,7,23,18.5,3.09,99.0,212.5,2020-12-14
2020-12-21,2020,New York,USA,North America,7,5,11.4,1.91,99.0,130.0,2020-12-21
2020-12-28,2020,New York,USA,North America,7,7,11.7,1.96,99.0,133.9,2020-12-28
2021-01-04,2021,New York,USA,North America,7,8,20.6,3.43,99.0,241.2,2021-01-04
2021-01-11,2021,New York,USA,North America,7,15,34.8,5.8,99.0,425.6,2021-01-11
2021-01-18,2021,New York,USA,North America,7,4,31.8,5.29,99.0,374.9,2021-01-18
2021-01-25,2021,New York,USA,North America,7,14,35.3,5.88,99.0,421.5,2021-01-25
2021-02-01,2021,New York,USA,North America,7,12,14.9,2.48,99.0,172.5,2021-02-01
2021-02-08,2021,New York,USA,North America,7,21,29.0,4.84,99.0,360.9,2021-02-08
2021-02-15,2021,New York,USA,North America,7,40,86.4,8.0,99.0,1028.8,2021-02-15
2021-02-22,2021,New York,USA,North America,7,9,11.1,1.85,99.0,140.1,2021-02-22
2021-03-01,2021,New York,USA,North America,7,9,41.4,6.89,99.0,510.3,2021-03-01
2021-03-08,2021,New York,USA,North America,7,8,26.1,4.36,99.0,312.6,2021-03-08
2021-03-15,2021,New York,USA,North America,7,32,49.2,8.0,99.0,602.5,2021-03-15
2021-03-22,2021,New York,USA,North America,7,27,47.0,7.83,99.0,562.0,2021-03-22
2021-03-29,2021,New York,USA,North America,7,16,41.7,6.95,99.0,498.6,2021-03-29
2021-04-05,2021,New York,USA,North America,7,35,32.3,5.39,99.0,391.9,2021-04-05
2021-04-12,2021,New York,USA,North America,7,10,19.7,3.29,99.0,243.8,2021-04-12
2021-04-19,2021,New York,USA,North America,7,17,38.0,6.33,99.0,467.7,2021-04-19
2021-04-26,2021,New York,USA,North America,7,18,28.5,4.76,99.0,340.4,2021-04-26
2021-05-03,2021,New York,USA,North America,7,6,17.5,2.91,99.0,196.4,2021-05-03
2021-05-10,2021,New York,USA,North America,7,25,33.9,5.64,99.0,384.8,2021-05-10
2021-05-17,2021,New York,USA,North America,7,3,24.3,4.05,99.0,303.2,2021-05-17
2021-05-24,2021,New York,USA,North America,7,3,10.2,1.69,99.0,116.2,2021-05-24
2021-05-31,2021,New York,USA,North America,7,19,19.7,3.28,99.0,243.8,2021-05-31
2021-06-07,2021,New York,USA,North America,7,17,32.8,5.46,99.0,408.5,2021-06-07
2021-06-14,2021,New York,USA,North America,7,6,13.7,2.29,99.0,161.1,2021-06-14
2021-06-21,2021,New York,USA,North America,7,22,39.8,6.64,99.0,486.6,2021-06-21
2021-06-28,2021,New York,USA,North America,7,9,46.4,7.74,99.0,551.2,2021-06-28
2021-07-05,2021,New York,USA,North America,7,11,45.7,7.61,99.0,538.8,2021-07-05
2021-07-12,2021,New York,USA,North America,7,37,80.9,8.0,99.0,961.4,2021-07-12
2021-07-19,2021,New York,USA,North America,7,2,39.5,6.58,99.0,467.8,2021-07-19
2021-07-26,2021,New York,USA,North America,7,8,29.4,4.89,99.0,356.2,2021-07-26
2021-08-02,2021,New York,USA,North America,7,15,20.4,3.4,99.0,240.2,2021-08-02
2021-08-09,2021,New York,USA,North America,7,0,38.5,6.41,99.0,456.0,2021-08-09
2021-08-16,2021,New York,USA,North America,7,19,20.2,3.37,99.0,250.1,2021-08-16
2021-08-23,2021,New York,USA,North America,7,17,30.1,5.01,99.0,358.4,2021-08-23
2021-08-30,2021,New York,USA,North America,7,36,49.5,8.0,99.0,586.2,2021-08-30
2021-09-06,2021,New York,USA,North America,7,15,21.3,3.55,99.0,259.9,2021-09-06
2021-09-13,2021,New York,USA,North America,7,9,14.1,2.35,99.0,170.4,2021-09-13
2021-09-20,2021,New York,USA,North America,7,10,59.4,8.0,99.0,704.2,2021-09-20
2021-09-27,2021,New York,USA,North America,7,26,41.1,6.84,99.0,496.8,2021-09-27
2021-10-04,2021,New York,USA,North America,7,8,22.9,3.81,99.0,270.4,2021-10-04
2021-10-11,2021,New York,USA,North America,7,37,46.1,7.68,99.0,553.4,2021-10-11
2021-10-18,2021,New York,USA,North America,7,8,27.6,4.6,99.0,342.5,2021-10-18
2021-10-25,2021,New York,USA,North America,7,32,38.4,6.4,99.0,461.3,2021-10-25
2021-11-01,2021,New York,USA,North America,7,11,19.8,3.3,99.0,245.2,2021-11-01
2021-11-08,2021,New York,USA,North America,7,30,45.5,7.58,99.0,534.9,2021-11-08
2021-11-15,2021,New York,USA,North America,7,28,33.1,5.52,99.0,385.1,2021-11-15
2021-11-22,2021,New York,USA,North America,7,38,61.9,8.0,99.0,733.6,2021-11-22
2021-11-29,2021,New York,USA,North America,7,18,27.1,4.51,99.0,319.3,2021-11-29
2021-12-06,2021,New York,USA,North America,7,9,26.3,4.38,99.0,322.6,2021-12-06
2021-12-13,2021,New York,USA,North America,7,4,21.8,3.63,99.0,257.7,2021-12-13
2021-12-20,2021,New York,USA,North America,7,4,22.7,3.79,99.0,274.3,2021-12-20
2021-12-27,2021,New York,USA,North America,7,27,24.2,4.03,99.0,280.8,2021-12-27
2022-01-03,2022,New York,USA,North America,7,7,12.6,2.09,99.0,161.5,2022-01-03
2022-01-10,2022,New York,USA,North America,7,0,21.7,3.61,99.0,254.7,2022-01-10
2022-01-17,2022,New York,USA,North America,7,5,22.7,3.79,99.0,262.3,2022-01-17
2022-01-24,2022,New York,USA,North America,7,11,20.0,3.33,99.0,241.5,2022-01-24
2022-01-31,2022,New York,USA,North America,7,13,15.6,2.6,99.0,193.3,2022-01-31
2022-02-07,2022,New York,USA,North America,7,8,16.6,2.76,99.0,201.5,2022-02-07
2022-02-14,2022,New York,USA,North America,7,9,25.4,4.23,99.0,307.1,2022-02-14
2022-02-21,2022,New York,USA,North America,7,1,15.6,2.59,99.0,185.8,2022-02-21
2022-02-28,2022,New York,USA,North America,7,12,19.2,3.19,99.0,228.7,2022-02-28
2022-03-07,2022,New York,USA,North America,7,4,14.2,2.37,99.0,171.8,2022-03-07
2022-03-14,2022,New York,USA,North America,7,5,16.9,2.82,99.0,200.9,2022-03-14
2022-03-21,2022,New York,USA,North America,7,17,25.0,4.16,99.0,307.2,2022-03-21
2022-03-28,2022,New York,USA,North America,7,11,20.8,3.46,99.0,241.4,2022-03-28
2022-04-04,2022,New York,USA,North America,7,6,15.1,2.52,99.0,182.8,2022-04-04
2022-04-11,2022,New York,USA,North America,7,7,21.7,3.62,99.0,274.9,2022-04-11
2022-04-18,2022,New York,USA,North America,7,5,17.9,2.99,99.0,215.7,2022-04-18
2022-04-25,2022,New York,USA,North America,7,1,17.0,2.84,99.0,212.3,2022-04-25
2022-05-02,2022,New York,USA,North America,7,26,29.3,4.88,99.0,343.2,2022-05-02
2022-05-09,2022,New York,USA,North America,7,2,17.5,2.91,99.0,211.7,2022-05-09
2022-05-16,2022,New York,USA,North America,7,23,23.4,3.9,99.0,270.1,2022-05-16
2022-05-23,2022,New York,USA,North America,7,8,19.2,3.2,99.0,233.2,2022-05-23
2022-05-30,2022,New York,USA,North America,7,7,13.8,2.31,99.0,177.4,2022-05-30
2022-06-06,2022,New York,USA,North America,7,16,21.9,3.64,99.0,259.9,2022-06-06
2022-06-13,2022,New York,USA,North America,7,4,29.8,4.97,99.0,367.2,2022-06-13
2022-06-20,2022,New York,USA,North America,7,8,18.7,3.12,99.0,225.3,2022-06-20
2022-06-27,2022,New York,USA,North America,7,20,27.6,4.6,99.0,339.9,2022-06-27
2022-07-04,2022,New York,USA,North America,7,6,8.8,1.47,99.0,119.8,2022-07-04
2022-07-11,2022,New York,USA,North America,7,0,8.6,1.43,99.0,102.7,2022-07-11
2022-07-18,2022,New York,USA,North America,7,2,7.3,1.22,97.1,80.9,2022-07-18
2022-07-25,2022,New York,USA,North America,7,2,7.0,1.17,90.0,80.0,2022-07-25
2022-08-01,2022,New York,USA,North America,7,5,10.0,1.67,99.0,125.2,2022-08-01
2022-08-08,2022,New York,USA,North America,7,1,7.9,1.32,99.0,102.4,2022-08-08
2022-08-15,2022,New York,USA,North America,7,9,12.1,2.02,99.0,126.7,2022-08-15
2022-08-22,2022,New York,USA,North America,7,3,6.0,0.99,77.0,68.1,2022-08-22
2022-08-29,2022,New York,USA,North America,7,2,4.3,0.72,52.1,46.3,2022-08-29
2022-09-05,2022,New York,USA,North America,7,2,10.0,1.67,99.0,121.7,2022-09-05
2022-09-12,2022,New York,USA,North America,7,4,10.1,1.68,99.0,110.6,2022-09-12
2022-09-19,2022,New York,USA,North America,7,0,5.6,0.94,66.60000000000001,70.3,2022-09-19
2022-09-26,2022,New York,USA,North America,7,0,6.3,1.06,84.0,82.7,2022-09-26
2022-10-03,2022,New York,USA,North America,7,7,10.5,1.76,99.0,128.6,2022-10-03
2022-10-10,2022,New York,USA,North America,7,3,9.2,1.53,99.0,100.0,2022-10-10
2022-10-17,2022,New York,USA,North America,7,4,6.9,1.15,96.0,92.3,2022-10-17
2022-10-24,2022,New York,USA,North America,7,4,9.6,1.59,99.0,103.1,2022-10-24
2022-10-31,2022,New York,USA,North America,7,1,6.6,1.1,87.7,86.4,2022-10-31
2022-11-07,2022,New York,USA,North America,7,7,9.7,1.62,99.0,109.0,2022-11-07
2022-11-14,2022,New York,USA,North America,7,2,8.0,1.33,99.0,93.1,2022-11-14
2022-11-21,2022,New York,USA,North America,7,5,7.9,1.32,99.0,102.5,2022-11-21
2022-11-28,2022,New York,USA,North America,7,3,5.8,0.96,74.8,76.0,2022-11-28
2022-12-05,2022,New York,USA,North America,7,0,5.7,0.96,77.7,65.8,2022-12-05
2022-12-12,2022,New York,USA,North America,7,2,7.9,1.32,99.0,97.4,2022-12-12
2022-12-19,2022,New York,USA,North America,7,1,8.6,1.43,99.0,95.3,2022-12-19
2022-12-26,2022,New York,USA,North America,7,1,6.9,1.14,88.7,91.0,2022-12-26
2023-01-02,2023,New York,USA,North America,7,3,8.6,1.43,99.0,103.7,2023-01-02
2023-01-09,2023,New York,USA,North America,7,4,8.2,1.37,99.0,99.7,2023-01-09
2023-01-16,2023,New York,USA,North America,7,3,5.2,0.87,63.5,72.1,2023-01-16
2023-01-23,2023,New York,USA,North America,7,4,4.4,0.73,50.6,43.1,2023-01-23
2023-01-30,2023,New York,USA,North America,7,5,8.7,1.45,99.0,111.9,2023-01-30
2023-02-06,2023,New York,USA,North America,7,2,6.6,1.11,85.1,75.3,2023-02-06
2023-02-13,2023,New York,USA,North America,7,2,5.0,0.83,64.5,68.6,2023-02-13
2023-02-20,2023,New York,USA,North America,7,1,5.9,0.98,81.2,72.8,2023-02-20
2023-02-27,2023,New York,USA,North America,7,5,9.3,1.55,99.0,126.1,2023-02-27
2023-03-06,2023,New York,USA,North America,7,2,8.3,1.38,99.0,94.9,2023-03-06
2023-03-13,2023,New York,USA,North America,7,4,7.9,1.31,99.0,90.5,2023-03-13
2023-03-20,2023,New York,USA,North America,7,3,9.1,1.52,99.0,101.6,2023-03-20
2023-03-27,2023,New York,USA,North America,7,6,6.3,1.05,76.1,75.7,2023-03-27
2023-04-03,2023,New York,USA,North America,7,6,12.9,2.14,99.0,159.6,2023-04-03
2023-04-10,2023,New York,USA,North America,7,3,8.1,1.35,96.6,94.5,2023-04-10
2023-04-17,2023,New York,USA,North America,7,4,8.6,1.43,99.0,105.2,2023-04-17
2023-04-24,2023,New York,USA,North America,7,7,9.5,1.58,99.0,113.1,2023-04-24
2023-05-01,2023,New York,USA,North America,7,3,7.9,1.32,99.0,93.9,2023-05-01
2023-05-08,2023,New York,USA,North America,7,2,9.5,1.58,99.0,126.0,2023-05-08
2023-05-15,2023,New York,USA,North America,7,7,7.7,1.28,99.0,91.4,2023-05-15
2023-05-22,2023,New York,USA,North America,7,3,8.3,1.39,99.0,107.1,2023-05-22
2023-05-29,2023,New York,USA,North America,7,8,14.0,2.34,99.0,166.7,2023-05-29
2023-06-05,2023,New York,USA,North America,7,5,10.8,1.8,99.0,117.3,2023-06-05
2023-06-12,2023,New York,USA,North America,7,4,7.1,1.18,95.89999999999999,92.6,2023-06-12
2023-06-19,2023,New York,USA,North America,7,0,5.5,0.91,73.3,59.5,2023-06-19
2023-06-26,2023,New York,USA,North America,7,0,10.1,1.69,99.0,121.3,2023-06-26
2023-07-03,2023,New York,USA,North America,7,2,9.1,1.52,99.0,111.0,2023-07-03
2023-07-10,2023,New York,USA,North America,7,6,9.2,1.54,99.0,117.1,2023-07-10
2023-07-17,2023,New York,USA,North America,7,7,9.1,1.52,99.0,95.9,2023-07-17
2023-07-24,2023,New York,USA,North America,7,4,8.0,1.33,99.0,83.3,2023-07-24
2023-07-31,2023,New York,USA,North America,7,5,7.5,1.25,97.0,87.5,2023-07-31
2023-08-07,2023,New York,USA,North America,7,3,13.0,2.17,99.0,164.7,2023-08-07
2023-08-14,2023,New York,USA,North America,7,3,7.7,1.28,99.0,93.3,2023-08-14
2023-08-21,2023,New York,USA,North America,7,2,7.0,1.16,89.3,81.2,2023-08-21
2023-08-28,2023,New York,USA,North America,7,0,7.5,1.25,97.8,85.7,2023-08-28
2023-09-04,2023,New York,USA,North America,7,2,5.1,0.85,64.5,71.1,2023-09-04
2023-09-11,2023,New York,USA,North America,7,4,7.1,1.18,97.5,79.9,2023-09-11
2023-09-18,2023,New York,USA,North America,7,7,8.0,1.33,99.0,99.0,2023-09-18
2023-09-25,2023,New York,USA,North America,7,4,7.3,1.22,94.89999999999999,73.1,2023-09-25
2023-10-02,2023,New York,USA,North America,7,1,7.4,1.24,96.8,81.6,2023-10-02
2023-10-09,2023,New York,USA,North America,7,4,9.1,1.52,99.0,105.6,2023-10-09
2023-10-16,2023,New York,USA,North America,7,7,9.5,1.58,99.0,104.7,2023-10-16
2023-10-23,2023,New York,USA,North America,7,6,13.2,2.2,99.0,152.4,2023-10-23
2023-10-30,2023,New York,USA,North America,7,7,8.5,1.42,99.0,111.1,2023-10-30
2023-11-06,2023,New York,USA,North America,7,1,8.2,1.36,99.0,89.0,2023-11-06
2023-11-13,2023,New York,USA,North America,7,6,8.6,1.43,99.0,100.2,2023-11-13
2023-11-20,2023,New York,USA,North America,7,3,6.6,1.11,81.5,70.7,2023-11-20
2023-11-27,2023,New York,USA,North America,7,4,10.1,1.69,99.0,120.4,2023-11-27
2023-12-04,2023,New York,USA,North America,7,5,9.7,1.62,99.0,110.9,2023-12-04
2023-12-11,2023,New York,USA,North America,7,4,7.7,1.29,99.0,91.6,2023-12-11
2023-12-18,2023,New York,USA,North America,7,4,8.2,1.37,99.0,107.2,2023-12-18
2023-12-25,2023,New York,USA,North America,7,3,7.2,1.2,85.1,84.4,2023-12-25
2024-01-01,2024,New York,USA,North America,7,1,6.2,1.03,89.7,75.8,2024-01-01
2024-01-08,2024,New York,USA,North America,7,7,11.0,1.83,99.0,130.5,2024-01-08
2024-01-15,2024,New York,USA,North America,7,8,12.1,2.02,99.0,147.3,2024-01-15
2024-01-22,2024,New York,USA,North America,7,4,7.8,1.3,99.0,97.0,2024-01-22
2024-01-29,2024,New York,USA,North America,7,2,12.5,2.09,99.0,147.2,2024-01-29
2024-02-05,2024,New York,USA,North America,7,4,11.1,1.85,99.0,132.2,2024-02-05
2024-02-12,2024,New York,USA,North America,7,4,5.3,0.88,64.5,63.7,2024-02-12
2024-02-19,2024,New York,USA,North America,7,1,6.2,1.04,80.10000000000001,70.0,2024-02-19
2024-02-26,2024,New York,USA,North America,7,2,6.0,1.01,72.7,73.6,2024-02-26
2024-03-04,2024,New York,USA,North America,7,0,7.8,1.31,99.0,97.9,2024-03-04
2024-03-11,2024,New York,USA,North America,7,3,6.2,1.03,82.39999999999999,66.4,2024-03-11
2024-03-18,2024,New York,USA,North America,7,5,8.1,1.35,99.0,95.2,2024-03-18
2024-03-25,2024,New York,USA,North America,7,3,10.8,1.8,99.0,120.9,2024-03-25
2024-04-01,2024,New York,USA,North America,7,4,7.8,1.3,91.5,89.1,2024-04-01
2024-04-08,2024,New York,USA,North America,7,5,9.0,1.5,99.0,99.4,2024-04-08
2024-04-15,2024,New York,USA,North America,7,3,9.5,1.58,99.0,116.8,2024-04-15
2024-04-22,2024,New York,USA,North America,7,5,7.2,1.21,91.8,96.4,2024-04-22
2024-04-29,2024,New York,USA,North America,7,8,11.3,1.88,99.0,155.6,2024-04-29
2024-05-06,2024,New York,USA,North America,7,4,8.4,1.4,99.0,91.9,2024-05-06
2024-05-13,2024,New York,USA,North America,7,3,11.2,1.87,99.0,143.6,2024-05-13
2024-05-20,2024,New York,USA,North America,7,3,9.4,1.57,99.0,91.6,2024-05-20
2024-05-27,2024,New York,USA,North America,7,5,7.9,1.31,99.0,89.7,2024-05-27
2024-06-03,2024,New York,USA,North America,7,6,7.5,1.25,97.5,105.1,2024-06-03
2024-06-10,2024,New York,USA,North America,7,3,7.0,1.17,89.60000000000001,100.9,2024-06-10
2024-06-17,2024,New York,USA,North America,7,8,8.5,1.41,99.0,113.9,2024-06-17
2024-06-24,2024,New York,USA,North America,7,5,8.3,1.39,99.0,102.9,2024-06-24
2024-07-01,2024,New York,USA,North America,7,3,6.2,1.03,74.5,73.6,2024-07-01
2024-07-08,2024,New York,USA,North America,7,6,10.7,1.78,99.0,112.6,2024-07-08
2024-07-15,2024,New York,USA,North America,7,8,9.2,1.53,99.0,126.8,2024-07-15
2024-07-22,2024,New York,USA,North America,7,0,8.1,1.35,98.9,103.2,2024-07-22
2024-07-29,2024,New York,USA,North America,7,7,8.4,1.39,99.0,101.3,2024-07-29
2024-08-05,2024,New York,USA,North America,7,3,8.1,1.35,99.0,94.5,2024-08-05
2024-08-12,2024,New York,USA,North America,7,4,8.5,1.41,99.0,111.2,2024-08-12
2024-08-19,2024,New York,USA,North America,7,0,6.0,1.0,82.0,64.4,2024-08-19
2024-08-26,2024,New York,USA,North America,7,2,7.4,1.23,93.2,76.7,2024-08-26
2024-09-02,2024,New York,USA,North America,7,4,7.0,1.17,91.3,88.3,2024-09-02
2024-09-09,2024,New York,USA,North America,7,5,7.2,1.19,91.0,69.0,2024-09-09
2024-09-16,2024,New York,USA,North America,7,6,8.8,1.46,99.0,114.8,2024-09-16
2024-09-23,2024,New York,USA,North America,7,4,6.5,1.09,92.10000000000001,78.9,2024-09-23
2024-09-30,2024,New York,USA,North America,7,3,7.7,1.28,99.0,95.1,2024-09-30
2024-10-07,2024,New York,USA,North America,7,7,13.8,2.31,99.0,161.5,2024-10-07
2024-10-14,2024,New York,USA,North America,7,0,8.2,1.37,99.0,95.1,2024-10-14
2024-10-21,2024,New York,USA,North America,7,8,8.6,1.43,99.0,87.8,2024-10-21
2024-10-28,2024,New York,USA,North America,7,3,6.4,1.07,84.2,90.3,2024-10-28
2024-11-04,2024,New York,USA,North America,7,7,10.3,1.72,99.0,132.3,2024-11-04
2024-11-11,2024,New York,USA,North America,7,4,6.5,1.08,83.0,66.1,2024-11-11
2024-11-18,2024,New York,USA,North America,7,7,9.4,1.57,99.0,125.2,2024-11-18
2024-11-25,2024,New York,USA,North America,7,1,5.4,0.89,69.0,61.3,2024-11-25
2024-12-02,2024,New York,USA,North America,7,3,6.9,1.14,87.0,79.4,2024-12-02
2024-12-09,2024,New York,USA,North America,7,2,8.7,1.45,99.0,99.0,2024-12-09
2024-12-16,2024,New York,USA,North America,7,4,6.0,1.0,84.7,80.4,2024-12-16
2024-12-23,2024,New York,USA,North America,7,2,8.8,1.47,99.0,114.0,2024-12-23
2024-12-30,2024,New York,USA,North America,7,1,4.6,0.76,62.5,45.8,2024-12-30
2019-01-07,2019,Laem Chabang,Thailand,Asia,8,4,7.5,1.07,77.3,90.2,2019-01-07
2019-01-14,2019,Laem Chabang,Thailand,Asia,8,3,6.4,0.91,73.8,79.8,2019-01-14
2019-01-21,2019,Laem Chabang,Thailand,Asia,8,4,7.1,1.01,74.1,84.7,2019-01-21
2019-01-28,2019,Laem Chabang,Thailand,Asia,8,4,6.2,0.89,71.89999999999999,80.0,2019-01-28
2019-02-04,2019,Laem Chabang,Thailand,Asia,8,3,9.1,1.29,98.7,105.8,2019-02-04
2019-02-11,2019,Laem Chabang,Thailand,Asia,8,0,5.5,0.79,63.800000000000004,54.9,2019-02-11
2019-02-18,2019,Laem Chabang,Thailand,Asia,8,2,6.0,0.85,64.7,78.6,2019-02-18
